df,dl,dr,v,w
1.768007,2.9426444,1.7937975,0.200986,-0.67253935
4.1358957,3.608806,4.022286,0.49523258,0.53208166
1.7460307,1.8317834,2.4891045,0.19040461,0.6981339
1.0345058,1.6623837,1.4791561,0.025382971,-0.35218528
0.6153176,0.32150015,1.643488,0.0093642,0.6997497
0.8638352,1.240202,1.1688516,0.013410135,-0.107769534
0.71319705,0.6550976,0.7905621,0.0,0.25983405
2.5270457,3.4712238,2.5128832,0.48995098,-0.70139414
0.72188073,1.644734,0.2093424,0.0,-0.7266237
2.88912,2.925569,2.7812245,0.49328265,-0.2239908
0.9389967,0.8944784,0.7992506,0.019834569,-0.2002714
2.5037472,3.1115654,2.0860558,0.5,-0.6821055
1.8141012,2.6032732,2.0467312,0.21848322,-0.7226076
1.215487,0.43367678,1.8704727,0.028464938,0.74675786
0.9095323,1.2832211,0.7473622,0.021307174,-0.68815094
2.714482,3.1234856,3.1017327,0.49675596,-0.039130215
2.2295265,2.3347921,2.1492784,0.39992324,-0.22801225
1.9892541,1.858421,2.1133592,0.2776465,0.29407296
0.6008521,0.8881355,0.47692552,0.0,-0.681955
2.5130632,1.0132045,2.8141332,0.4909922,0.7190421
2.9991057,3.5898035,0.6632435,0.49992895,-0.67362326
1.8007135,1.6068163,2.8197591,0.21481065,0.6859159
3.5007136,0.67929095,3.4019492,0.49967223,0.66816115
3.108881,3.4164643,3.2421694,0.5,-0.218519
2.5335333,2.359885,3.2705684,0.4813229,0.72128254
0.88581973,0.40918985,0.9126995,0.024913935,0.7256744
0.3745987,0.9548144,0.86618876,0.0047890143,-0.19876184
0.86763996,0.486887,0.90368766,0.0067205224,0.7351184
3.6317813,3.9381142,3.9699185,0.4967869,-0.015140868
2.872231,3.3873599,3.4049182,0.5,0.041198593
2.1670573,3.121617,3.060338,0.33854026,-0.06775829
1.4161226,2.7509615,0.5390546,0.06671802,-0.6786261
3.170632,4.1174583,3.6234488,0.5,-0.60072213
2.7357607,2.6144524,2.8588252,0.5,0.34314996
2.9317143,3.0176175,2.2751322,0.5,-0.67078966
2.5705593,3.0219576,2.5114417,0.5,-0.5532038
2.0055764,2.1969233,1.8365145,0.28834412,-0.47808936
2.9298627,3.220004,3.3750267,0.5,0.19764985
2.4746928,3.3575795,2.2395701,0.4971265,-0.6931895
2.5501697,2.8632126,2.861829,0.5,-0.049251556
4.0213327,4.736554,4.1539254,0.49992463,-0.6780977
1.3333596,0.99266535,1.8011627,0.06934666,0.7295741
3.130053,3.5682747,3.0550249,0.5,-0.5893712
4.2460623,3.6097634,3.7771049,0.49952182,0.22507697
1.0660089,0.9246097,1.7937133,0.03038153,0.6784284
2.712109,2.8334792,2.5572798,0.49688053,-0.3514849
1.1869372,0.7361722,1.9163637,0.049555458,0.68532157
2.291087,0.9643859,2.476685,0.408567,0.7237085
0.77428955,1.2503898,1.0074521,0.0,-0.4199674
3.0410655,2.7360857,3.5815547,0.4923774,0.7075011
1.8347031,1.6024762,2.3298135,0.20717783,0.7209165
3.1552007,3.216145,3.3135042,0.5,0.09828698
2.573408,0.20717658,2.5261023,0.4969529,0.709356
2.6925902,1.9515216,2.8403049,0.48888627,0.67087066
2.622815,3.065955,0.7725526,0.5,-0.75239354
3.4152749,3.559931,4.092339,0.4865317,0.5876167
0.79670805,1.5735823,0.5088891,0.013439935,-0.7106772
2.5882826,3.0225115,2.5271978,0.5,-0.6501289
2.0771687,3.0323572,2.0543427,0.3332838,-0.7304689
1.2591585,1.6370249,0.5497248,0.063560545,-0.689583
2.005911,1.6269653,2.189769,0.30490118,0.7277361
0.74239355,1.2685311,0.582815,0.0062899133,-0.6935186
1.2666053,1.7610692,1.6777241,0.05771027,-0.13467965
1.1866236,1.1408341,0.9684274,0.047264714,-0.32596907
1.0694224,0.97293514,0.7739108,0.041414153,-0.2459851
2.8420975,1.8803782,2.9110715,0.49495268,0.7001735
2.350146,2.993118,2.870686,0.42497736,-0.16397633
3.027377,3.2122226,3.5440207,0.5,0.37576383
0.8555008,0.89887005,0.71498066,0.015215106,-0.36963353
2.4351537,2.152596,2.518863,0.46477127,0.42417207
0.874721,0.89344615,1.584978,0.017186442,0.7066945
1.6520995,2.1302192,2.0584404,0.14955282,-0.07031095
3.1593702,0.6674484,3.0739248,0.5,0.70101863
1.9120952,1.9902995,1.9025209,0.25089538,-0.084234364
2.7590075,2.4586353,3.422989,0.49495316,0.69746643
3.046476,3.109891,4.058455,0.5,0.67805547
2.3229735,2.1206276,0.58808374,0.42121562,-0.6720138
1.0090889,1.182175,1.3834829,0.028127981,0.29472414
3.1810496,3.7035935,2.6175745,0.49833432,-0.7055517
2.099127,2.1193342,1.9364128,0.33878314,-0.19821343
2.0815377,3.1265194,0.6841319,0.31007534,-0.7208271
2.5042226,2.3754327,2.720444,0.49505508,0.4266506
3.397131,2.7130175,3.1385212,0.49331382,0.51969385
3.580332,3.6922457,0.5122743,0.5,-0.71377915
0.88316447,0.7435818,1.4846072,0.0,0.71713346
2.1468093,4.127259,0.9718218,0.33086976,-0.74427897
3.2684753,3.2348797,3.4185083,0.48903123,0.21779743
1.627196,1.1007054,2.2778466,0.13183747,0.6837942
2.6836917,2.9830751,3.3360965,0.5,0.44898412
1.1137309,1.2449329,1.1092328,0.034859434,-0.20378368
3.4373136,2.9969146,3.8903072,0.48766446,0.6822548
1.0648612,1.3839653,1.0929803,0.04084227,-0.4926236
2.0787754,2.5134943,2.3680787,0.31341803,-0.15532961
2.7015843,2.8948061,2.041912,0.4882277,-0.6714515
2.2456455,2.3229275,2.2366009,0.3873286,-0.039171826
2.4236884,2.4514914,2.769269,0.4477862,0.36133346
0.7260511,0.6579803,0.348725,0.002674155,-0.56048435
2.3810377,1.932034,2.486151,0.44692364,0.6988034
0.6468006,1.6221662,0.2,0.0,-0.6694339
0.7623747,2.1205738,1.264477,7.506631e-05,-0.72470933
3.5206296,3.2383895,4.3992467,0.4947859,0.6559222
2.832054,2.6908681,0.90436137,0.4884456,-0.73459727
2.6984859,0.7146619,2.0744505,0.47691363,0.7151719
1.9340065,2.5018249,2.4281523,0.26224083,-0.14433762
1.1128021,0.76840764,1.4297369,0.032291114,0.7419307
2.9372327,3.4232757,3.3316162,0.5,-0.13012889
0.6603449,1.072837,1.2448896,0.0,0.30232683
2.6126916,0.32707685,2.944947,0.49704912,0.7258031
2.8016639,3.714602,3.6941745,0.48620468,-0.0018279194
3.077272,3.0605047,4.047601,0.5,0.71052456
3.1169183,3.3351831,4.299639,0.49602148,0.71312994
1.1732031,0.75575215,2.4304438,0.029209388,0.7179354
2.755913,1.7226133,2.575749,0.49368903,0.71823883
1.2327491,1.9763647,1.9541947,0.041170027,-0.05956894
1.1811734,1.1231318,0.63401866,0.04972215,-0.7341816
0.74947804,1.5502815,0.2,0.013393028,-0.65727186
1.593765,1.6425805,2.043017,0.12108374,0.49410498
0.82799697,0.9527011,0.68485427,0.018181989,-0.4694581
3.5407443,3.851146,0.6889544,0.49061784,-0.6798224
0.7853147,0.70329666,0.42808166,0.0055049313,-0.5331721
2.6312063,0.3775465,3.4814925,0.49945626,0.6935551
2.686332,2.4761062,2.4897265,0.4991741,0.028071059
3.1373277,2.8655407,3.009908,0.48769692,0.15892002
2.370972,0.79563254,3.0981958,0.43051267,0.73041904
2.0537074,2.8346093,2.4561417,0.29847968,-0.45839518
1.0447819,0.67154765,2.1831915,0.038270045,0.7113872
2.1348512,2.3170977,2.7708526,0.3474185,0.5671378
1.444134,1.838205,2.2816973,0.07679404,0.6034531
3.6837852,3.5178194,3.3965337,0.48797286,-0.0921115
0.86925095,1.2139753,1.2987789,0.018233852,0.10418849
0.75950056,1.5371109,1.8420422,0.008438729,0.5875776
3.162358,3.528405,2.8234541,0.4835462,-0.6841993
3.015667,3.2541008,3.1781914,0.49293828,-0.12380364
0.51674974,0.32016423,0.6563522,0.0,0.627272
1.0363528,1.1956689,1.3421941,0.042738646,0.26900136
2.9080184,2.75827,3.4932249,0.5,0.6470897
2.2805278,2.179123,2.531685,0.4267181,0.38868898
0.66983217,0.8084294,1.9199282,0.0,0.7519625
2.3941143,2.5036466,1.4497116,0.43156397,-0.7509991
0.89057595,0.79049516,0.2,0.02375267,-0.6717631
1.8575048,1.7551146,1.9487135,0.21228455,0.29164878
1.0216032,1.3642352,1.8317106,0.035145473,0.6812271
2.9860508,2.8946154,3.0606666,0.4953433,0.20071216
2.3558073,2.0889325,2.3222425,0.43429777,0.32843766
1.2331734,1.7505397,0.38893315,0.049593873,-0.69568205
0.8586179,0.5955424,0.887096,0.009118015,0.5178628
1.042034,0.5847659,0.9750755,0.013797807,0.6426443
0.82179594,0.20148605,0.88420504,0.022228455,0.74738437
3.3547254,4.1221256,3.4531581,0.5,-0.73653775
3.0785043,0.41345042,3.5497093,0.49453068,0.6934818
2.6384327,3.4147654,2.6265836,0.5,-0.731689
2.5339415,3.3715694,2.3964932,0.49820182,-0.71277946
2.7925894,3.0300238,3.058776,0.5,0.034370236
0.6132467,0.59228116,0.8354177,0.015400153,0.44376144
1.6016085,0.887193,1.1922512,0.11714195,0.39420092
3.051613,3.3377113,3.4099088,0.5,0.049079865
3.01839,2.9353623,2.56615,0.5,-0.51945496
1.2044898,1.00913,1.7272284,0.06561017,0.70101315
2.866078,2.4397998,2.850576,0.48212078,0.4587618
3.6667292,3.3223238,3.3547769,0.4970487,0.04358471
1.8622397,1.4359667,3.4547765,0.22460634,0.74989897
2.5209272,0.6500332,2.8412597,0.4902877,0.68970907
1.0599797,1.8499881,1.8270286,0.03992684,0.0053280112
3.5378747,3.463007,3.7392855,0.4909215,0.33411488
3.2672858,4.058918,4.1366267,0.5,0.095758215
2.0480406,2.345128,2.5703478,0.3220928,0.2429108
2.8319829,3.737942,2.8822927,0.49755847,-0.7067852
3.9418983,4.4269238,4.6723137,0.48219666,0.3034137
1.0067221,1.4843136,1.8162638,0.016828457,0.5203488
2.6124666,2.9832673,2.545619,0.5,-0.49618477
2.9275517,2.7274668,3.0906346,0.49630067,0.4373174
2.24341,1.805727,3.4802144,0.40954396,0.76350754
0.9733007,1.258945,1.2124834,0.035894588,-0.09546046
2.3180428,2.4300783,3.044917,0.4502749,0.6419798
1.7399529,3.3178558,2.3978045,0.19466335,-0.6820338
0.25085723,0.7260853,0.93217254,0.008175979,0.47490504
3.0116632,0.7586293,3.7128096,0.49491027,0.71522236
2.1267786,2.3204858,0.93937254,0.34816206,-0.70627046
2.7882347,0.47841525,2.7356842,0.4970035,0.6956719
2.9354458,3.1064775,3.0136635,0.5,-0.129201
0.72163725,0.28930333,1.1235857,0.0,0.6540191
2.300912,2.934669,2.0115511,0.4088061,-0.7221428
2.7794204,2.8361602,2.9645677,0.5,0.14725733
3.0411913,3.567256,2.5616882,0.49028844,-0.65453815
2.2595358,2.1774259,1.4456838,0.4058626,-0.7029328
0.8704957,0.89733994,2.440012,0.021094121,0.7536101
2.3690612,2.9031987,2.4035563,0.44598383,-0.5556925
1.0574775,0.26776186,1.9391361,0.04644541,0.70697576
2.8841636,3.577767,3.5082717,0.4919238,-0.052460536
2.32977,3.2633612,2.3831801,0.4209212,-0.69095224
2.8942318,3.8472486,3.8253188,0.5,-0.012397467
0.86445814,0.8420392,0.68882555,0.009343115,-0.27928203
2.9069555,3.214934,3.038431,0.4923819,-0.18303189
2.9238045,2.828316,3.431272,0.5,0.6943246
0.9872291,0.46796492,0.7108786,0.04190421,0.4741726
2.4248533,2.629346,2.5512042,0.46303275,-0.07310601
2.575293,1.9847689,1.7539576,0.5,-0.2905945
2.2111259,2.6452901,2.7685752,0.37901893,0.11238551
0.728116,1.280497,1.4682914,0.0030838032,0.33403096
2.3406868,3.1793551,2.2899146,0.43048325,-0.66981155
3.0325832,0.40510678,3.6224995,0.4985085,0.67139006
3.0147579,3.0040185,3.3706896,0.5,0.39816755
2.792168,2.8960853,3.5037754,0.49532002,0.6905047
2.3919866,2.675571,2.9898431,0.46376625,0.380063
2.3600743,3.228757,2.298451,0.43481803,-0.6793489
2.0541782,3.014537,3.2610056,0.3166576,0.33113828
2.2725308,2.4186866,1.9815925,0.41221446,-0.5070546
0.40444738,1.0909122,0.80323845,0.0,-0.5986636
3.3916519,3.382908,2.3133852,0.49475145,-0.70072883
3.6930602,4.122324,4.0873013,0.49484155,-0.11102618
0.6481241,0.6210633,0.2,0.0,-0.66446644
1.114505,1.401471,0.9451959,0.039757784,-0.7450961
2.7418232,2.5155098,3.5099518,0.49444962,0.65689117
2.7364635,2.2052212,1.6571462,0.4958814,-0.6707202
2.177906,1.8109761,2.353028,0.35816026,0.6569501
3.269668,3.7572823,3.4024844,0.48930416,-0.4434703
2.8149893,2.5324388,2.3007255,0.5,-0.325961
3.2326412,3.2387908,3.5742307,0.4809623,0.42908156
2.2044055,2.842463,2.3044422,0.37871534,-0.6365968
1.7318516,2.5275264,2.2820003,0.16591102,-0.2805911
2.8474874,2.5918233,3.074066,0.5,0.58761114
2.050242,1.0062281,1.977571,0.31289536,0.6653731
3.2070959,3.0720577,3.5887332,0.49000067,0.5855172
0.74067074,0.39047584,1.6337433,0.0,0.7244382
0.89134496,1.3902389,1.7255867,0.016142407,0.5971332
2.2437375,0.6757126,2.7782729,0.3849601,0.69915813
2.3824434,1.7789316,3.0719209,0.44807455,0.6828604
2.8215265,2.545522,2.654601,0.49825013,0.12193933
2.773842,0.87623173,2.9337294,0.49196863,0.7183783
2.9383101,4.193513,3.437121,0.5,-0.7307167
3.0826905,3.351282,3.3896582,0.5,0.08935688
2.4528296,2.9968007,3.045607,0.47146213,0.11304335
3.8536496,4.601289,4.8263,0.48657855,0.2630464
3.4638734,3.4068077,3.535608,0.5,0.15826963
2.3645952,2.6365821,1.824509,0.42292184,-0.6625908
2.5341887,0.53869015,2.216892,0.49079856,0.7440827
1.1971363,1.6854281,1.5194298,0.057849508,-0.2963452
2.8225257,2.9312727,2.82162,0.5,-0.086500235
2.1059275,2.780434,1.5944802,0.34320256,-0.6871698
2.1438076,2.8734179,2.3464186,0.36067706,-0.60519296
1.3156391,1.3366827,1.1512405,0.05364381,-0.23927017
2.3752768,2.9258733,2.8974383,0.45308882,-0.05339661
3.2145803,3.63979,4.1737666,0.49934006,0.6507508
0.9167438,2.4497929,1.6713914,0.012820101,-0.6631284
2.5539215,0.5626582,2.3043432,0.49397832,0.69985074
2.7476132,3.197753,2.6927645,0.490664,-0.6168878
1.9946121,0.6094721,1.4595115,0.29109845,0.6830035
2.6017876,2.3346722,3.4423432,0.48678136,0.70624095
3.1163917,3.6280735,0.829601,0.4890705,-0.73204416
0.77152956,0.26052386,1.7558004,0.013496529,0.67480093
3.1673675,4.1770606,3.6795855,0.5,-0.57146955
3.3476236,2.5197935,3.3443403,0.49307823,0.7233379
2.9936998,2.6902966,2.2654307,0.5,-0.49192464
2.1601524,2.8846087,2.55565,0.3557683,-0.41652936
2.3796437,2.5916724,3.6827362,0.43666,0.71182835
3.7705107,3.9769008,4.405703,0.490641,0.5529835
2.8024886,2.6503603,2.9043097,0.4976307,0.3145773
2.681866,2.8802843,3.350762,0.5,0.5880158
2.0240285,2.6566255,2.6485121,0.30337253,0.023043068
1.1391867,0.8740001,2.0087647,0.05284975,0.687089
0.6498898,0.7496531,0.6832353,0.0,-0.14751701
0.5805169,0.7844912,0.49857137,0.0,-0.56503594
0.8383529,0.88190585,0.26347592,0.004929381,-0.7266499
0.7065689,1.2575032,0.2,0.0034634336,-0.66319877
1.2579525,1.8202462,1.8995323,0.05385338,0.11437031
3.0477772,3.0973272,3.8333478,0.48315582,0.752132
0.73337257,0.21467863,0.9476932,0.013853815,0.68031853
0.6052422,1.4420921,0.82827216,0.0,-0.68376565
1.8631532,1.6485751,2.2395945,0.23357676,0.7114988
2.704858,3.8421283,3.5053797,0.5,-0.41329136
3.2585828,0.46261355,3.8941667,0.5,0.65116
0.6959806,0.9828046,1.0374166,0.0,0.109639995
3.1669297,3.67495,3.6960847,0.4972376,-0.008860276
0.8283524,0.8952119,1.3890569,0.014612178,0.6395067
0.98911566,1.3372403,0.6930041,0.029046196,-0.75754696
0.7917853,0.8482282,1.2551981,0.0062046875,0.699677
3.0805085,4.2289734,2.6157377,0.5,-0.69910574
1.7329338,1.977604,2.5001497,0.1616866,0.6608592
0.9905852,0.6820525,1.621739,0.0547418,0.7316406
1.0074931,1.3350524,1.2713349,0.035296675,-0.10985882
0.59158236,1.3357716,0.6078509,0.0075660986,-0.7196244
3.2806997,3.6283972,0.8570061,0.5,-0.72265697
2.5676658,2.855724,2.8659277,0.4937228,-0.04248384
2.2612724,1.7765853,2.5870337,0.40204397,0.714381
0.670005,1.4593173,1.0156184,0.0,-0.6815025
2.4629683,2.8060148,2.8001306,0.4932159,0.0043365005
2.8918777,2.8813503,3.7024775,0.49743196,0.70907944
0.9930348,1.4434618,0.43156657,0.032411426,-0.7148847
1.7413416,2.62793,1.8826711,0.17997313,-0.6811147
3.3362832,3.8716118,2.5238528,0.49143296,-0.68500435
2.0392764,3.2200124,2.3928194,0.31334922,-0.73650974
0.67470646,1.2517645,0.25798362,0.002765066,-0.70564646
2.2772384,1.4871202,2.5107462,0.40498003,0.6857096
2.8686173,3.6825466,2.649354,0.5,-0.69715554
2.6399736,2.0113378,2.4237866,0.5,0.48266104
3.0320156,3.8476179,2.9850883,0.5,-0.6609797
0.63967854,1.2937182,0.8888394,0.02347499,-0.6831013
2.8325062,3.8875034,3.407797,0.49833953,-0.56599826
2.2432425,2.7095883,2.1007652,0.38538173,-0.7201633
2.916808,3.2503757,3.1139393,0.49911803,-0.161283
3.7524917,4.615287,0.552339,0.49675384,-0.7154952
2.9828014,2.6295583,2.9430077,0.5,0.38881516
1.2973716,1.5003513,1.6831614,0.058596272,0.28873345
1.6396312,1.6911069,1.1938736,0.13102835,-0.6149506
2.7980156,2.79332,2.5248435,0.5,-0.35744223
2.4675398,2.3724434,0.49969414,0.48620752,-0.6828873
2.1295753,2.4221227,1.2930522,0.33747682,-0.66375786
0.7829006,1.383248,0.75842774,0.01321861,-0.6369457
2.6976357,3.5541346,2.9524643,0.4798069,-0.77345675
1.144345,1.1896337,1.5267128,0.041509207,0.47199428
2.6890535,2.7295976,0.83439904,0.5,-0.7314001
2.459218,1.2704294,2.5672615,0.48250756,0.6119732
2.997668,3.932732,3.0130982,0.5,-0.6920586
2.693672,2.2364058,2.4998004,0.4959923,0.34860426
0.78592867,1.1817725,1.7285873,0.016391471,0.7037016
3.1543558,3.5700076,3.76295,0.4906368,0.22132865
2.9499218,3.5979123,3.2639296,0.4978553,-0.4132825
2.651343,2.3491385,0.783714,0.48910165,-0.6870376
1.2773454,0.6768603,1.2939292,0.03475834,0.69331
0.5853152,1.518954,0.6690762,0.0,-0.72016007
0.63456345,0.9371304,0.35135826,0.0,-0.737742
2.5563946,2.281833,3.3716834,0.49315006,0.7428596
1.0291606,0.51959217,0.4830014,0.04488575,-0.0839189
0.6372011,1.5610217,0.2483248,0.021775847,-0.73564464
3.6993062,0.4373169,5.397815,0.49900076,0.7129528
2.0353458,2.1525242,2.2021112,0.3078126,0.092754774
1.845246,3.255533,1.5889647,0.21963716,-0.72596455
0.9514934,1.659729,1.5504708,0.025006907,-0.1891157
1.04581,1.7843804,0.560452,0.035557088,-0.71742636
1.87093,2.902408,1.7587262,0.23449448,-0.68307424
1.2528093,0.69701123,1.8848784,0.05259648,0.68520904
0.7970128,1.8271216,2.0876737,0.016708678,0.4730798
1.880055,2.9060097,2.6049433,0.22430398,-0.31861377
1.9934127,1.9749167,2.538211,0.2863787,0.65234876
0.8695403,1.391003,1.718908,0.026668144,0.57598275
0.9235155,1.5875843,0.94802505,0.016975164,-0.7161847
3.0415652,2.8951113,2.5394058,0.49454433,-0.42603576
2.4256823,3.03647,2.2669415,0.4669777,-0.6769824
2.6964617,2.5647593,3.566897,0.5,0.6683652
3.9725807,5.397248,3.510072,0.49452403,-0.68917847
2.0804617,2.3408413,2.159006,0.31910905,-0.20303752
2.2311442,2.7395713,2.4030302,0.38954535,-0.40212354
3.0005498,2.3366165,0.68515205,0.49171925,-0.6996771
3.1465564,3.624245,0.35011125,0.49704766,-0.7109433
2.8693194,3.6534145,3.355759,0.4847503,-0.37298277
3.6471667,3.430655,5.4198194,0.5,0.6566702
1.2179993,1.1592133,1.75873,0.062316813,0.7173339
1.4147935,1.2545168,2.35166,0.08011256,0.69373035
2.656956,0.62668014,2.9185796,0.5,0.72379607
2.284634,1.8227552,3.4233737,0.40678677,0.7125788
3.3979642,4.1454763,3.263481,0.49927023,-0.63004726
3.2073722,2.7713788,3.858944,0.49671152,0.7446518
1.6120178,0.93547636,1.8045505,0.13560721,0.7428317
3.439802,3.3460662,4.1134353,0.5,0.72699136
3.1701455,3.3969486,3.6456163,0.48612118,0.3335626
2.4259467,2.88066,3.238219,0.4741244,0.45140037
2.6120212,2.3855832,0.59376633,0.5,-0.7075979
0.5250409,0.42754266,0.72551954,0.0,0.5966064
0.91261977,1.4302295,1.6740134,0.031061687,0.42457092
2.8824275,3.543974,2.61714,0.5,-0.7269449
3.2367003,4.092583,2.5802422,0.49851552,-0.70741636
2.5812356,2.94626,1.6795449,0.5,-0.6708392
2.9634712,2.3232396,4.0980196,0.5,0.7310385
2.688622,2.3980901,3.0310507,0.49883917,0.675625
2.1392708,2.91326,2.522769,0.34949452,-0.49427977
2.0949075,3.1816792,2.1846082,0.3279864,-0.707638
3.0633814,3.2174752,3.394635,0.5,0.20810927
2.190565,2.3381624,2.026332,0.38123646,-0.42601988
0.8660917,0.62420905,1.0916117,0.010954503,0.6766237
0.9543137,1.8571261,0.32902202,0.023270339,-0.74878
2.309888,1.9228032,1.5557917,0.43961975,-0.44859678
1.8937094,3.0514116,1.424751,0.2519429,-0.73978394
2.6436536,2.7664115,2.3636224,0.5,-0.4541042
3.019329,2.8356733,3.965296,0.5,0.72347146
2.605201,1.9558688,4.1384816,0.5,0.64840466
1.9375612,2.0228844,2.7148316,0.2511924,0.7294592
2.8773997,2.9968815,1.4428219,0.5,-0.7097878
0.69911104,0.73800343,1.8387159,0.0,0.7087564
3.9666092,4.107358,3.9278848,0.5,-0.25633004
3.467672,4.3977323,2.8430452,0.49538136,-0.73576576
2.016156,2.5134187,3.1769829,0.29775003,0.673952
3.1484237,3.4513278,3.1275923,0.4883316,-0.33629155
2.7241557,3.4815977,2.4904325,0.5,-0.696347
1.9781382,1.727702,1.8533049,0.29323864,0.118309565
2.7706668,3.3614857,2.7853043,0.5,-0.6903452
3.7032251,4.331254,4.2623906,0.5,-0.074776486
3.327298,4.267192,3.603781,0.5,-0.7291155
0.8881831,0.4227663,0.46129882,0.011585069,0.019244138
2.5836413,2.3343055,1.9099777,0.48560143,-0.5161415
2.972237,2.70034,2.6787026,0.48603353,-0.006626379
1.5125268,2.0053291,1.8597871,0.073084,-0.23456913
1.592815,1.8725215,1.4290891,0.1294282,-0.5252392
2.703292,3.1715193,2.944639,0.489275,-0.26716366
0.99496436,0.2,1.1622615,0.028702816,0.6805279
1.5228924,2.3814213,2.290753,0.08051268,-0.14811115
2.8252747,3.10963,3.2214413,0.49685672,0.12662199
3.2253432,3.6718392,3.8797119,0.5,0.2371458
2.4929237,2.866318,2.5927606,0.5,-0.35770822
2.6251202,2.5652494,3.7057297,0.5,0.7093077
2.9632142,3.4462686,2.9190118,0.49510315,-0.6192118
2.8567245,3.084572,2.6143744,0.5,-0.5283043
1.5985435,1.8186262,0.47801948,0.1226271,-0.68917
2.1116705,2.4706597,1.9428418,0.32691523,-0.66686535
2.3257692,2.5119913,2.0523038,0.42336243,-0.5269717
2.0597036,1.0115651,1.7356279,0.31044993,0.73952484
1.0794008,1.2072395,0.97163045,0.033601444,-0.36634472
2.9577978,3.9869487,3.1074207,0.48936924,-0.70073575
1.9800274,1.8880595,2.3327475,0.28425846,0.5725521
2.3769343,2.690958,3.059106,0.4450675,0.41552535
3.2370477,0.8871239,3.507292,0.5,0.64201224
2.208264,3.4885826,2.8843458,0.37230733,-0.7351644
3.1325912,3.1644154,3.7239542,0.49784178,0.75748295
3.4183285,2.9433463,3.1730347,0.4912147,0.297579
1.0454167,1.6090891,0.7723669,0.025538301,-0.6908143
2.7514102,2.5040252,2.6829472,0.49837565,0.24367052
3.3813355,3.7252333,2.4742677,0.5,-0.7664691
2.2807298,2.7396731,2.5168903,0.41865784,-0.25726655
4.098456,4.068645,4.1948905,0.5,0.15979408
2.7322788,2.8308177,3.7878504,0.49901634,0.69791317
3.364605,3.9267576,4.0473723,0.5,0.16040249
2.3464704,3.101647,0.22174509,0.4383708,-0.75328064
2.8838782,3.0805075,3.571392,0.47079572,0.56640804
2.958074,3.210798,3.0801346,0.49255896,-0.18812369
1.0364286,0.65989476,1.4305218,0.035135183,0.68074405
2.069255,2.337656,1.2660385,0.30838296,-0.6567994
2.5439696,2.4406388,2.3993487,0.5,-0.0068561253
0.70020133,0.93147475,1.0048923,0.0,0.10624446
1.4919702,2.4341226,1.5740776,0.07727923,-0.6980177
2.3385777,2.042631,3.2293375,0.42199248,0.62264717
